,id_dato,v_diodo_garita,v_bateria_garita,lux,mag_viento,dir_viento,hum,lluvia,temp,presion,adc0,adc1,adc2,fecha
0,23723,184,1023,11,0.44,335.66,89.4,195,14.49,551.47,4120,4120,4120,2024-12-08 00:00:34
1,23724,185,1023,11,0.0,335.66,89.3,195,14.46,551.5,4120,4120,4120,2024-12-08 00:05:57
2,23725,184,1023,11,0.0,335.66,89.2,195,14.41,551.49,4092,4092,4092,2024-12-08 00:11:20
3,23726,184,1023,11,0.85,335.66,89.7,195,14.5,551.45,4120,4120,4120,2024-12-08 00:16:42
4,23727,185,1023,11,0.0,335.66,89.7,195,14.49,551.44,4092,4092,4092,2024-12-08 00:22:05
5,23728,185,1023,11,0.0,335.66,90.4,195,14.03,551.45,4092,4092,4092,2024-12-08 00:27:28
6,23729,185,1023,11,0.88,271.02,90.8,195,13.87,551.41,4114,4114,4114,2024-12-08 00:32:51
7,23730,185,1023,11,4.97,270.91,89.2,195,14.19,551.36,4092,4092,4092,2024-12-08 00:38:14
8,23731,185,1023,11,0.53,270.91,88.4,195,14.36,551.33,4087,4087,4087,2024-12-08 00:43:37
9,23732,185,1023,11,0.0,270.91,88.9,195,14.24,551.25,4092,4092,4092,2024-12-08 00:49:00
10,23733,185,1023,12,0.0,270.91,88.8,195,14.16,551.24,4109,4109,4109,2024-12-08 00:54:22
11,23734,185,1023,12,0.0,270.91,89.4,195,13.72,551.26,4092,4092,4092,2024-12-08 00:59:45
12,23735,185,1023,12,0.0,157.5,89.9,195,13.73,551.26,4114,4114,4114,2024-12-08 01:05:08
13,23736,185,1023,12,0.0,157.5,89.3,195,13.69,551.33,4114,4114,4114,2024-12-08 01:10:31
14,23737,185,1023,12,0.0,157.5,89.4,195,13.94,551.38,4092,4092,4092,2024-12-08 01:15:54
15,23738,185,1023,12,0.0,157.5,89.8,195,13.84,551.39,4092,4092,4092,2024-12-08 01:21:17
16,23739,185,1023,12,0.0,157.5,89.5,195,13.79,551.36,4114,4114,4114,2024-12-08 01:26:40
17,23740,186,1023,12,0.0,157.5,89.7,195,13.73,551.34,4109,4109,4109,2024-12-08 01:32:03
18,23741,186,1023,12,0.0,157.5,89.8,195,13.79,551.34,4049,4049,4049,2024-12-08 01:37:26
19,23742,185,1023,12,0.0,157.5,89.9,195,13.74,551.34,4087,4087,4087,2024-12-08 01:42:49
20,23743,186,1023,12,0.0,157.5,89.8,195,13.83,551.37,4087,4087,4087,2024-12-08 01:48:12
21,23744,185,1023,12,0.27,153.9,89.3,195,14.04,551.34,4109,4109,4109,2024-12-08 01:53:35
22,23745,185,1023,12,1.1,167.93,88.5,195,14.37,551.32,4103,4103,4103,2024-12-08 01:58:58
23,23746,185,1023,12,0.21,167.93,89.2,195,14.4,551.31,4109,4109,4109,2024-12-08 02:04:21
24,23747,186,1023,12,0.0,167.93,89.2,195,14.35,551.3,4076,4076,4076,2024-12-08 02:09:44
25,23748,186,1023,12,0.0,167.93,89.0,195,14.41,551.26,4081,4081,4081,2024-12-08 02:15:07
26,23749,186,1023,12,0.0,167.93,89.1,195,14.46,551.21,4092,4092,4092,2024-12-08 02:20:30
27,23750,186,1023,12,0.0,167.93,88.9,195,14.46,551.21,4103,4103,4103,2024-12-08 02:25:53
28,23751,185,1023,12,0.0,167.93,87.8,195,14.68,551.22,4103,4103,4103,2024-12-08 02:31:16
29,23752,186,1023,12,0.0,167.93,87.1,195,14.83,551.24,4103,4103,4103,2024-12-08 02:36:39
30,23753,185,1023,12,0.0,167.93,87.2,195,14.82,551.21,4092,4092,4092,2024-12-08 02:42:01
31,23754,184,1023,11,0.0,167.93,87.3,195,14.81,551.19,4076,4076,4076,2024-12-08 02:47:24
32,23755,184,1023,11,0.0,167.93,86.6,195,14.81,551.14,4103,4103,4103,2024-12-08 02:52:47
33,23756,183,1023,11,0.0,167.93,87.9,195,14.88,551.15,4092,4092,4092,2024-12-08 02:58:10
34,23757,183,1023,11,0.43,293.32,88.4,195,14.86,551.12,4103,4103,4103,2024-12-08 03:03:33
35,23758,184,1023,11,0.73,301.15,87.3,195,14.93,551.08,4103,4103,4103,2024-12-08 03:08:56
36,23759,184,1023,11,0.38,278.7,87.4,195,15.0,551.08,4103,4103,4103,2024-12-08 03:14:19
37,23760,184,1023,11,0.0,278.7,87.4,195,14.85,551.07,4098,4098,4098,2024-12-08 03:19:42
38,23761,184,1023,11,0.0,278.7,87.6,195,14.78,551.08,4103,4103,4103,2024-12-08 03:25:05
39,23762,184,1023,11,0.0,278.7,87.6,195,14.67,551.12,4076,4076,4076,2024-12-08 03:30:28
40,23763,184,1023,11,0.0,278.7,88.0,195,14.6,551.14,4103,4103,4103,2024-12-08 03:35:51
41,23764,184,1023,11,0.0,278.7,88.6,195,14.63,551.12,4038,4038,4038,2024-12-08 03:41:14
42,23765,184,1023,11,0.19,198.94,90.0,195,14.79,551.13,4098,4098,4098,2024-12-08 03:46:37
43,23766,184,1023,11,0.67,154.41,90.5,195,14.77,551.19,4092,4092,4092,2024-12-08 03:52:00
44,23767,184,1023,11,0.22,319.83,90.7,196,14.73,551.19,4038,4038,4038,2024-12-08 03:57:23
45,23768,186,1023,11,0.74,319.83,90.4,196,14.78,551.18,4098,4098,4098,2024-12-08 04:02:46
46,23769,186,1023,12,0.63,297.11,92.1,202,14.66,551.2,4098,4098,4098,2024-12-08 04:08:09
47,23770,186,1023,12,2.72,247.78,92.0,209,14.27,551.21,4098,4098,4098,2024-12-08 04:13:31
48,23771,186,1023,11,2.35,327.72,92.7,212,13.9,551.24,4098,4098,4098,2024-12-08 04:18:54
49,23772,185,1023,11,5.08,327.72,93.4,213,13.77,551.26,4092,4092,4092,2024-12-08 04:24:17
50,23773,186,1023,11,3.64,273.99,93.1,214,13.63,551.28,4070,4070,4070,2024-12-08 04:29:41
51,23774,187,1023,12,7.25,273.99,94.3,214,13.75,551.31,4092,4092,4092,2024-12-08 04:35:03
52,23775,187,1023,11,5.12,272.87,95.1,214,13.8,551.32,4076,4076,4076,2024-12-08 04:40:26
53,23776,187,1023,12,0.25,278.29,95.3,215,13.74,551.38,4070,4070,4070,2024-12-08 04:45:49
54,23777,187,1023,12,0.01,264.67,95.4,215,13.65,551.41,4092,4092,4092,2024-12-08 04:51:12
55,23778,187,1023,12,0.0,264.67,95.8,215,13.74,551.4,4070,4070,4070,2024-12-08 04:56:35
56,23779,187,1023,12,1.89,331.07,95.7,215,13.79,551.42,4070,4070,4070,2024-12-08 05:01:58
57,23780,187,1023,12,0.87,302.25,95.6,215,13.76,551.4,4092,4092,4092,2024-12-08 05:07:21
58,23781,187,1023,12,0.01,234.18,96.1,215,13.78,551.44,4092,4092,4092,2024-12-08 05:12:44
59,23782,187,1023,13,0.0,234.18,96.0,215,13.8,551.49,4092,4092,4092,2024-12-08 05:18:07
60,23783,187,1023,14,0.0,234.18,96.1,215,13.82,551.53,4070,4070,4070,2024-12-08 05:23:30
61,23784,187,1023,19,0.0,234.18,96.2,215,13.72,551.52,4070,4070,4070,2024-12-08 05:28:53
62,23785,188,1023,31,0.0,234.18,96.4,215,13.74,551.52,4092,4092,4092,2024-12-08 05:34:15
63,23786,188,1023,51,0.0,234.18,96.4,215,13.59,551.54,4092,4092,4092,2024-12-08 05:39:38
64,23787,188,1023,73,0.0,234.18,96.6,215,13.6,551.56,4092,4092,4092,2024-12-08 05:45:01
65,23788,188,1023,91,0.0,234.18,96.5,215,13.57,551.62,4070,4070,4070,2024-12-08 05:50:24
66,23789,189,1023,117,0.0,234.18,96.5,215,13.45,551.62,4092,4092,4092,2024-12-08 05:55:47
67,23790,189,1023,139,0.0,234.18,96.5,215,13.47,551.66,4065,4065,4065,2024-12-08 06:01:10
68,23791,189,1023,158,0.0,234.18,96.8,215,13.68,551.72,4092,4092,4092,2024-12-08 06:06:33
69,23792,189,1023,179,0.0,234.18,97.1,215,13.73,551.76,4070,4070,4070,2024-12-08 06:11:56
70,23793,189,1023,209,0.0,234.18,97.0,215,13.8,551.79,4092,4092,4092,2024-12-08 06:17:18
71,23794,189,1023,223,0.0,234.18,97.1,215,13.87,551.81,4092,4092,4092,2024-12-08 06:22:41
72,23795,189,1023,246,0.92,285.2,97.1,215,13.92,551.9,4059,4059,4059,2024-12-08 06:28:04
73,23796,189,1023,268,3.06,294.56,96.9,215,13.76,552.02,4092,4092,4092,2024-12-08 06:33:27
74,23797,190,1023,279,0.12,277.49,96.7,215,13.8,552.09,4087,4087,4087,2024-12-08 06:38:51
75,23798,190,1023,295,0.0,277.49,96.6,215,13.9,552.12,4076,4076,4076,2024-12-08 06:44:13
76,23799,190,1023,314,0.0,277.49,95.6,215,13.91,552.16,4027,4027,4027,2024-12-08 06:49:36
77,23800,190,1023,323,0.0,277.49,95.3,215,13.91,552.18,4087,4087,4087,2024-12-08 06:54:59
78,23801,189,1023,364,1.61,202.2,95.0,215,14.11,552.24,4092,4092,4092,2024-12-08 07:00:22
79,23802,190,1023,400,1.97,192.53,93.6,215,14.16,552.3,4098,4098,4098,2024-12-08 07:05:45
80,23803,190,1023,416,1.26,190.8,91.5,215,14.04,552.37,4098,4098,4098,2024-12-08 07:11:08
81,23804,189,1023,435,0.53,157.5,91.8,215,14.12,552.4,4087,4087,4087,2024-12-08 07:16:31
82,23805,189,1023,440,0.59,195.92,91.8,215,14.38,552.41,4081,4081,4081,2024-12-08 07:21:54
83,23806,189,1023,447,0.61,203.05,91.6,215,14.5,552.4,4103,4103,4103,2024-12-08 07:27:17
84,23807,189,1023,453,1.29,228.19,92.3,215,14.82,552.43,4043,4043,4043,2024-12-08 07:32:40
85,23808,189,1023,462,1.37,195.36,92.1,215,14.89,552.44,4109,4109,4109,2024-12-08 07:38:03
86,23809,188,1023,478,0.77,210.75,90.0,215,14.98,552.44,4109,4109,4109,2024-12-08 07:43:26
87,23810,188,1023,490,0.0,210.75,89.9,215,15.31,552.46,4087,4087,4087,2024-12-08 07:48:49
88,23811,188,1023,479,0.0,210.75,89.3,215,15.59,552.51,4114,4114,4114,2024-12-08 07:54:12
89,23812,187,1023,483,0.0,210.75,87.2,215,15.66,552.56,4114,4114,4114,2024-12-08 07:59:35
90,23813,187,1023,503,0.0,210.75,84.4,215,15.88,552.59,4120,4120,4120,2024-12-08 08:04:57
91,23814,187,1023,525,0.0,210.75,84.8,215,16.04,552.63,4098,4098,4098,2024-12-08 08:10:21
92,23815,186,1023,585,0.0,210.75,84.3,215,16.72,552.66,4098,4098,4098,2024-12-08 08:15:43
93,23816,184,1023,609,0.0,210.75,83.4,215,17.7,552.65,4125,4125,4125,2024-12-08 08:21:06
94,23817,183,1023,622,0.0,210.75,79.7,215,18.66,552.62,4131,4131,4131,2024-12-08 08:26:29
95,23818,181,1023,634,0.0,210.75,78.5,215,19.85,552.57,4142,4142,4142,2024-12-08 08:31:52
96,23819,180,1023,638,2.56,270.61,71.5,215,20.3,552.54,4142,4142,4142,2024-12-08 08:37:15
97,23820,179,1023,637,2.28,290.93,73.1,215,20.69,552.47,4153,4153,4153,2024-12-08 08:42:38
98,23821,179,1023,557,1.17,288.4,73.2,215,20.53,552.45,4131,4131,4131,2024-12-08 08:48:01
99,23822,180,1023,565,0.47,289.86,71.5,215,20.28,552.46,4164,4164,4164,2024-12-08 08:53:24
100,23823,180,1023,608,4.71,272.21,74.7,215,19.65,552.46,4147,4147,4147,2024-12-08 08:58:47
101,23824,179,1023,624,9.14,259.76,72.5,215,19.22,552.46,4186,4186,4186,2024-12-08 09:04:10
102,23825,178,1023,670,6.68,206.85,72.0,215,19.76,552.46,4186,4186,4186,2024-12-08 09:09:33
103,23826,177,1023,575,6.92,197.27,69.8,215,20.36,552.45,4180,4180,4180,2024-12-08 09:14:56
104,23827,177,1023,566,10.15,260.52,66.6,215,20.38,552.43,4153,4153,4153,2024-12-08 09:20:19
105,23828,176,1023,563,5.95,201.47,68.0,215,20.47,552.39,4142,4142,4142,2024-12-08 09:25:42
106,23829,176,1023,660,6.93,202.2,61.8,215,20.74,552.37,4191,4191,4191,2024-12-08 09:31:05
107,23830,176,1023,662,3.42,188.51,66.5,215,21.02,552.37,4180,4180,4180,2024-12-08 09:36:28
108,23831,175,1023,681,5.95,201.35,60.9,215,21.59,552.34,4164,4164,4164,2024-12-08 09:41:51
109,23832,174,1023,682,3.78,217.38,59.8,215,22.53,552.31,4180,4180,4180,2024-12-08 09:47:14
110,23833,173,1023,694,3.02,262.71,62.0,215,23.81,552.27,4191,4191,4191,2024-12-08 09:52:36
111,23834,172,1023,576,4.63,251.21,58.3,215,24.11,552.26,4180,4180,4180,2024-12-08 09:57:59
112,23835,172,1023,577,4.75,206.55,54.3,215,23.65,552.23,4153,4153,4153,2024-12-08 10:03:22
113,23836,172,1023,687,4.72,183.88,54.4,215,23.58,552.21,4180,4180,4180,2024-12-08 10:08:45
114,23837,172,1023,602,2.9,223.13,56.2,215,24.12,552.19,4180,4180,4180,2024-12-08 10:14:08
115,23838,172,1023,673,5.46,273.65,58.2,215,24.32,552.16,4191,4191,4191,2024-12-08 10:19:31
116,23839,173,1023,685,9.57,277.45,56.9,215,24.07,552.12,4175,4175,4175,2024-12-08 10:24:54
117,23840,173,1023,603,12.72,295.49,56.5,215,24.43,552.1,4158,4158,4158,2024-12-08 10:30:17
118,23841,173,1023,617,3.75,258.18,52.1,215,24.38,552.06,4147,4147,4147,2024-12-08 10:35:40
119,23842,174,1023,651,4.82,274.86,53.6,215,23.59,552.02,4175,4175,4175,2024-12-08 10:41:04
120,23843,174,1023,626,6.89,282.07,57.1,215,23.88,552.0,4169,4169,4169,2024-12-08 10:46:26
121,23844,174,1023,577,6.74,283.47,54.5,215,23.39,551.95,4180,4180,4180,2024-12-08 10:51:50
122,23845,175,1023,587,3.8,279.24,52.1,215,23.27,551.87,4175,4175,4175,2024-12-08 10:57:13
123,23846,176,1023,609,4.08,299.62,56.4,215,23.48,551.87,4175,4175,4175,2024-12-08 11:02:36
124,23847,176,1023,693,4.14,286.22,53.2,215,23.92,551.85,4175,4175,4175,2024-12-08 11:07:58
125,23848,174,1023,696,3.25,284.52,52.3,215,24.99,551.76,4169,4169,4169,2024-12-08 11:13:21
126,23849,173,1023,698,6.77,302.96,51.6,215,24.98,551.7,4158,4158,4158,2024-12-08 11:18:45
127,23850,174,1023,644,5.99,267.94,76.0,215,24.76,551.64,4153,4153,4153,2024-12-08 11:24:08
128,23851,174,1023,597,7.93,185.15,25.6,215,23.49,551.58,4180,4180,4180,2024-12-08 11:29:30
129,23852,175,1023,588,3.76,191.04,54.2,215,23.55,551.53,4175,4175,4175,2024-12-08 11:34:53
130,23853,176,1023,586,4.45,191.19,52.4,215,23.22,551.48,4175,4175,4175,2024-12-08 11:40:16
131,23854,176,1023,568,6.67,190.58,52.8,215,23.45,551.42,4186,4186,4186,2024-12-08 11:45:39
132,23855,176,1023,567,5.62,192.9,52.4,215,23.22,551.4,4180,4180,4180,2024-12-08 11:51:02
133,23856,177,1023,569,6.01,197.86,53.0,215,23.02,551.36,4180,4180,4180,2024-12-08 11:56:25
134,23857,177,1023,579,6.81,196.32,55.8,215,22.41,551.32,4175,4175,4175,2024-12-08 12:01:48
135,23858,178,1023,601,5.84,188.96,55.5,215,22.26,551.27,4175,4175,4175,2024-12-08 12:07:11
136,23859,177,1023,629,5.46,196.28,55.2,215,22.95,551.21,4153,4153,4153,2024-12-08 12:12:34
137,23860,177,1023,635,2.57,196.41,76.2,215,24.0,551.15,4191,4191,4191,2024-12-08 12:17:57
138,23861,176,1023,645,2.24,227.76,26.2,215,24.48,551.1,4158,4158,4158,2024-12-08 12:23:20
139,23862,176,1023,669,2.06,219.12,50.6,215,25.01,550.95,4153,4153,4153,2024-12-08 12:28:43
140,23863,175,1023,642,4.2,242.03,44.0,215,25.02,550.83,4180,4180,4180,2024-12-08 12:34:06
141,23864,176,1023,634,9.83,218.72,48.2,215,24.09,550.85,4175,4175,4175,2024-12-08 12:39:29
142,23865,177,1023,631,8.3,230.38,47.7,215,23.32,550.75,4175,4175,4175,2024-12-08 12:44:52
143,23866,177,1023,638,6.97,237.7,47.9,215,23.44,550.67,4164,4164,4164,2024-12-08 12:50:16
144,23867,177,1023,699,7.93,225.93,46.1,215,23.8,550.6,4153,4153,4153,2024-12-08 12:55:39
145,23868,176,1023,700,7.78,261.56,44.9,215,25.29,550.52,4180,4180,4180,2024-12-08 13:01:01
146,23869,175,1023,708,9.54,278.43,44.3,215,24.9,550.42,4153,4153,4153,2024-12-08 13:06:24
147,23870,177,1023,638,8.67,236.22,45.8,215,23.68,550.4,4175,4175,4175,2024-12-08 13:11:47
148,23871,177,1023,628,9.8,288.23,45.4,215,22.98,550.37,4158,4158,4158,2024-12-08 13:17:10
149,23872,178,1023,630,7.1,264.43,44.9,215,23.26,550.28,4191,4191,4191,2024-12-08 13:22:33
150,23873,178,1023,617,7.18,287.49,43.4,215,23.52,550.19,4180,4180,4180,2024-12-08 13:27:56
151,23874,178,1023,611,7.7,241.11,44.4,215,23.09,550.14,4147,4147,4147,2024-12-08 13:33:19
152,23875,178,1023,611,7.11,241.75,43.6,215,22.89,550.04,4175,4175,4175,2024-12-08 13:38:42
153,23876,178,1023,613,7.07,260.69,45.5,215,22.78,550.0,4147,4147,4147,2024-12-08 13:44:05
154,23877,179,1023,611,8.35,274.51,46.6,215,22.75,549.96,4169,4169,4169,2024-12-08 13:49:28
155,23878,179,1023,609,10.15,268.82,46.7,215,22.34,549.9,4169,4169,4169,2024-12-08 13:54:51
156,23879,179,1023,609,10.87,295.73,46.4,215,22.66,549.86,4180,4180,4180,2024-12-08 14:00:14
157,23880,179,1023,614,8.84,266.23,46.1,215,22.72,549.83,4175,4175,4175,2024-12-08 14:05:37
158,23881,180,1023,622,10.0,235.93,45.4,215,22.49,549.84,4175,4175,4175,2024-12-08 14:11:00
159,23882,179,1023,618,7.17,251.75,43.2,215,23.05,549.77,4153,4153,4153,2024-12-08 14:16:23
160,23883,177,1023,612,8.62,217.86,43.3,215,23.23,549.67,4175,4175,4175,2024-12-08 14:21:46
161,23884,177,1023,603,6.74,239.88,43.9,215,23.2,549.67,4180,4180,4180,2024-12-08 14:27:09
162,23885,177,1023,597,6.88,263.27,44.1,215,23.11,549.58,4153,4153,4153,2024-12-08 14:32:31
163,23886,176,1023,593,6.31,291.63,45.5,215,23.1,549.52,4175,4175,4175,2024-12-08 14:37:54
164,23887,176,1023,587,7.8,223.37,45.0,215,22.77,549.47,4164,4164,4164,2024-12-08 14:43:17
165,23888,176,1023,581,8.92,262.54,45.8,215,22.26,549.45,4175,4175,4175,2024-12-08 14:48:41
166,23889,176,1023,574,9.99,253.62,48.0,215,21.62,549.41,4147,4147,4147,2024-12-08 14:54:03
167,23890,177,1023,566,7.47,252.07,46.4,215,22.05,549.31,4164,4164,4164,2024-12-08 14:59:26
168,23891,176,1023,561,5.42,252.52,45.3,215,22.22,549.2,4175,4175,4175,2024-12-08 15:04:49
169,23892,175,1023,553,4.65,229.63,46.0,215,22.57,549.13,4175,4175,4175,2024-12-08 15:10:12
170,23893,175,1023,546,5.63,255.97,45.6,215,22.52,549.07,4175,4175,4175,2024-12-08 15:15:35
171,23894,175,1023,539,6.85,301.37,45.4,215,22.56,549.0,4175,4175,4175,2024-12-08 15:20:58
172,23895,175,1023,533,4.36,257.31,42.8,215,22.7,548.97,4175,4175,4175,2024-12-08 15:26:21
173,23896,175,1023,528,3.0,296.87,42.5,215,22.97,548.93,4186,4186,4186,2024-12-08 15:31:44
174,23897,175,1023,524,3.03,278.99,43.3,215,23.08,548.9,4175,4175,4175,2024-12-08 15:37:07
175,23898,175,1023,519,7.61,277.7,42.0,215,22.95,548.86,4153,4153,4153,2024-12-08 15:42:30
176,23899,175,1023,517,7.45,277.92,45.2,215,22.73,548.82,4153,4153,4153,2024-12-08 15:47:53
177,23900,176,1023,516,5.04,263.76,44.5,215,22.56,548.82,4175,4175,4175,2024-12-08 15:53:16
178,23901,176,1023,514,3.68,199.04,43.8,215,22.55,548.86,4175,4175,4175,2024-12-08 15:58:39
179,23902,177,1023,517,2.23,304.31,45.2,215,22.6,548.83,4186,4186,4186,2024-12-08 16:04:02
180,23903,178,1023,516,4.31,257.09,45.1,215,22.22,548.75,4175,4175,4175,2024-12-08 16:09:24
181,23904,178,1023,516,3.72,218.26,43.7,215,22.3,548.72,4147,4147,4147,2024-12-08 16:14:48
182,23905,178,1023,516,4.58,268.57,44.1,215,22.19,548.65,4175,4175,4175,2024-12-08 16:20:10
183,23906,178,1023,515,5.65,247.57,45.1,215,21.97,548.66,4169,4169,4169,2024-12-08 16:25:33
184,23907,178,1023,513,7.55,206.12,46.3,215,21.82,548.68,4169,4169,4169,2024-12-08 16:30:57
185,23908,178,1023,511,7.59,243.22,45.6,215,21.68,548.68,4164,4164,4164,2024-12-08 16:36:21
186,23909,179,1023,509,9.28,275.49,44.8,215,21.59,548.72,4175,4175,4175,2024-12-08 16:41:45
187,23910,179,1023,508,7.48,271.51,46.7,215,21.43,548.69,4164,4164,4164,2024-12-08 16:47:08
188,23911,179,1023,506,8.53,285.71,46.9,215,21.42,548.67,4147,4147,4147,2024-12-08 16:52:31
189,23912,179,1023,501,7.46,283.21,46.1,215,21.57,548.65,4103,4103,4103,2024-12-08 16:57:56
190,23913,179,1023,495,8.91,279.86,46.4,215,21.49,548.57,4142,4142,4142,2024-12-08 17:03:19
191,23914,179,1023,489,11.44,281.17,48.9,215,20.82,548.6,4180,4180,4180,2024-12-08 17:08:42
192,23915,179,1023,487,6.8,266.48,50.0,215,20.84,548.59,4169,4169,4169,2024-12-08 17:14:05
193,23916,179,1023,484,7.69,278.73,49.3,215,20.93,548.61,4180,4180,4180,2024-12-08 17:19:29
194,23917,179,1023,473,7.4,259.99,48.8,215,21.04,548.62,4153,4153,4153,2024-12-08 17:24:53
195,23918,179,1023,465,5.1,266.99,47.6,215,21.32,548.67,4180,4180,4180,2024-12-08 17:30:15
196,23919,180,1023,455,11.6,313.85,46.7,215,21.37,548.7,4158,4158,4158,2024-12-08 17:35:39
197,23920,179,1023,445,4.31,266.03,47.2,215,21.37,548.73,4158,4158,4158,2024-12-08 17:41:02
198,23921,180,1023,433,5.11,230.69,48.5,215,21.25,548.82,4180,4180,4180,2024-12-08 17:46:25
199,23922,180,1023,457,12.41,189.61,47.9,215,21.33,548.88,4147,4147,4147,2024-12-08 17:51:48
200,23923,179,1023,419,5.68,293.35,49.3,215,21.3,548.87,4180,4180,4180,2024-12-08 17:57:11
201,23924,180,1023,397,6.77,280.69,52.3,215,20.7,548.97,4180,4180,4180,2024-12-08 18:02:34
202,23925,180,1023,385,7.24,291.77,53.7,215,20.36,549.0,4186,4186,4186,2024-12-08 18:07:57
203,23926,180,1023,393,5.87,284.03,53.6,215,20.18,549.01,4175,4175,4175,2024-12-08 18:13:20
204,23927,180,1023,358,1.4,245.01,56.0,215,20.14,549.03,4180,4180,4180,2024-12-08 18:18:43
205,23928,180,1023,319,0.74,280.44,55.3,215,19.83,549.03,4175,4175,4175,2024-12-08 18:24:06
206,23929,180,1023,281,0.0,280.44,55.7,215,19.43,549.1,4180,4180,4180,2024-12-08 18:29:29
207,23930,180,1023,238,0.0,280.44,56.7,215,18.93,549.1,4180,4180,4180,2024-12-08 18:34:52
208,23931,180,1023,198,0.16,157.5,61.4,215,18.6,549.16,4153,4153,4153,2024-12-08 18:40:15
209,23932,181,1023,155,4.32,263.0,64.8,215,18.14,549.2,4175,4175,4175,2024-12-08 18:45:38
210,23933,179,1023,120,3.31,157.5,65.8,215,17.9,549.29,4175,4175,4175,2024-12-08 18:51:00
211,23934,179,1023,75,4.73,262.76,64.3,215,17.55,549.34,4169,4169,4169,2024-12-08 18:56:24
212,23935,179,1023,48,3.3,280.26,65.7,215,17.33,549.43,4103,4103,4103,2024-12-08 19:01:47
213,23936,180,1023,29,3.53,285.71,65.2,215,17.15,549.59,4158,4158,4158,2024-12-08 19:07:09
214,23937,179,1023,21,8.95,297.99,66.2,215,17.26,549.67,4147,4147,4147,2024-12-08 19:12:32
215,23938,181,1023,18,8.51,300.29,64.7,215,17.32,549.68,4158,4158,4158,2024-12-08 19:17:55
216,23939,181,1023,15,5.96,286.97,66.5,215,16.95,549.88,4147,4147,4147,2024-12-08 19:23:18
217,23940,181,1023,13,5.37,300.39,67.0,215,16.72,549.89,4164,4164,4164,2024-12-08 19:28:41
218,23941,181,1023,13,2.22,274.09,68.1,215,16.21,549.99,4158,4158,4158,2024-12-08 19:34:05
219,23942,182,1023,13,0.05,197.92,70.1,215,15.87,550.09,4158,4158,4158,2024-12-08 19:39:27
220,23943,182,1023,13,0.06,342.21,71.0,215,15.88,550.17,4158,4158,4158,2024-12-08 19:44:50
221,23944,182,1023,13,2.19,321.98,67.2,215,16.37,550.23,4092,4092,4092,2024-12-08 19:50:13
222,23945,182,1023,13,1.68,208.94,68.8,215,16.33,550.35,4158,4158,4158,2024-12-08 19:55:36
223,23946,182,1023,13,0.07,163.03,68.3,215,15.94,550.48,4153,4153,4153,2024-12-08 20:00:59
224,23947,183,1023,13,0.74,159.16,70.9,215,15.79,550.57,4153,4153,4153,2024-12-08 20:06:22
225,23948,183,1023,13,0.0,159.16,72.7,215,15.42,550.64,4153,4153,4153,2024-12-08 20:11:45
226,23949,181,1023,13,0.86,191.32,74.4,215,15.47,550.67,4153,4153,4153,2024-12-08 20:17:08
227,23950,181,1023,13,0.52,227.27,72.6,215,15.77,550.68,4153,4153,4153,2024-12-08 20:22:31
228,23951,181,1023,12,0.0,227.27,74.2,215,15.67,550.71,4131,4131,4131,2024-12-08 20:27:54
229,23952,181,1023,13,0.0,227.27,73.7,215,15.39,550.7,4153,4153,4153,2024-12-08 20:33:17
230,23953,181,1023,12,0.0,227.27,78.6,215,15.01,550.77,4147,4147,4147,2024-12-08 20:38:40
231,23954,182,1023,12,0.22,137.68,80.1,215,14.82,550.79,4147,4147,4147,2024-12-08 20:44:03
232,23955,182,1023,13,0.0,137.68,77.4,215,14.93,550.79,4147,4147,4147,2024-12-08 20:49:25
233,23956,182,1023,13,0.0,137.68,75.0,215,15.26,550.79,4147,4147,4147,2024-12-08 20:54:49
234,23957,182,1023,13,0.11,215.64,75.3,215,15.49,550.81,4120,4120,4120,2024-12-08 21:00:11
235,23958,182,1023,12,3.94,182.14,75.9,215,15.58,550.83,4114,4114,4114,2024-12-08 21:05:34
236,23959,182,1023,12,6.11,161.0,74.0,215,15.6,550.83,4120,4120,4120,2024-12-08 21:10:57
237,23960,182,1023,12,5.65,164.59,72.2,215,15.96,550.95,4120,4120,4120,2024-12-08 21:16:20
238,23961,182,1023,12,4.58,147.24,71.2,215,16.05,551.01,4142,4142,4142,2024-12-08 21:21:43
239,23962,182,1023,12,0.0,147.24,71.6,215,15.75,551.06,4114,4114,4114,2024-12-08 21:27:06
240,23963,182,1023,12,0.0,147.24,76.1,215,15.45,551.17,4136,4136,4136,2024-12-08 21:32:29
241,23964,182,1023,12,0.0,147.24,78.4,215,15.18,551.26,4136,4136,4136,2024-12-08 21:37:52
242,23965,182,1023,12,1.22,278.73,78.9,215,14.98,551.32,4114,4114,4114,2024-12-08 21:43:15
243,23966,182,1023,12,2.47,271.9,78.5,215,14.94,551.36,4114,4114,4114,2024-12-08 21:48:38
244,23967,183,1023,12,0.23,316.32,80.9,215,14.62,551.54,4103,4103,4103,2024-12-08 21:54:01
245,23968,183,1023,12,0.0,316.32,80.8,215,14.5,551.64,4136,4136,4136,2024-12-08 21:59:24
246,23969,183,1023,12,0.55,200.15,81.4,215,14.79,551.7,4120,4120,4120,2024-12-08 22:04:47
247,23970,183,1023,12,1.58,196.13,80.3,215,15.06,551.78,4131,4131,4131,2024-12-08 22:10:10
